zip_code,min_medicare_pricing_for_new_patient,max_medicare_pricing_for_new_patient,mode_medicare_pricing_for_new_patient,min_copay_for_new_patient,max_copay_for_new_patient,mode_copay_for_new_patient,most_utilized_procedure_code_for_new_patient,min_medicare_pricing_for_established_patient,max_medicare_pricing_for_established_patient,mode_medicare_pricing_for_established_patient,min_copay_for_established_patient,max_copay_for_established_patient,mode_copay_for_established_patient,most_utilized_procedure_code_for_established_patient
75884,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75886,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75901,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75902,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75903,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75904,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75915,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75925,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75926,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75928,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75929,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75930,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75931,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75932,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75933,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75934,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75935,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75936,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75937,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75938,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75939,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75941,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75942,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75943,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75944,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75946,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75947,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75948,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75949,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75951,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75954,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75956,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75958,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75959,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75960,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75961,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75962,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75963,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75964,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75965,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75966,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75968,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75969,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75972,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75973,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75974,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75975,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75976,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75977,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75978,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75979,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75980,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
75990,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76001,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76002,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76003,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76004,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76005,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76006,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76007,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76010,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76011,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76012,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76013,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76014,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76015,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76008,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76009,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76016,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76017,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76018,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76019,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76020,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76021,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76022,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76023,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76028,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76031,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76033,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76035,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76041,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76043,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76044,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76048,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76034,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76036,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76039,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76040,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76049,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76050,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76055,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76058,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76059,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76051,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76052,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76053,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76054,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76060,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76061,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76064,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76065,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76066,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76067,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76068,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76070,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76071,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76073,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76063,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76077,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76078,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76082,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76084,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76085,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76086,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76087,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76088,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76093,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76092,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76094,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76095,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76096,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76099,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76101,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76102,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76103,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76104,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76097,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76098,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76105,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76106,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76107,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76108,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76109,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76110,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76111,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76112,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76113,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76114,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76115,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76116,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76117,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76118,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76119,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76120,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76121,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76122,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76123,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76124,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76126,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76127,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76129,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76130,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76131,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76132,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76133,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76134,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76135,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76136,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76137,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76140,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76147,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76148,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76150,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76155,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76161,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76162,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76163,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76164,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76166,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76177,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76178,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76179,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76180,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76181,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76182,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76185,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76190,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76191,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76192,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76193,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76195,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76196,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76197,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76198,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76199,56.472,171.072,171.072,14.118,42.768,42.768,99205,18.184,139.688,139.688,4.546,34.922,34.922,99215
76201,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76202,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
76203,54.848,166.888,166.888,13.712,41.722,41.722,99205,17.528,136.112,136.112,4.382,34.028,34.028,99215
